	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP418_394_REC_PM027_V1_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0025	0.004	0.004	0.009	0.0635	0.16849999999999998	0.274	0.38649999999999995	0.5465	0.6679999999999999	0.8025	1.0034999999999998	1.2429999999999999	1.5015	1.6665	1.8265	2.042	2.317	2.588	2.7995	3.0055	3.2845000000000004	3.618	3.9535	4.198	4.413500000000001	4.6955	5.0375	5.385999999999999	5.657	5.869999999999999	6.1585	6.5145	6.9094999999999995	7.2115	7.4475	7.746	8.0915	8.4795	8.845	9.115	9.393	9.749500000000001	10.1735	10.5885	10.9145	11.235	11.6235	12.05	12.453	12.806000000000001	13.102	13.455	13.905000000000001	14.3565	14.716999999999999	15.0475	15.381499999999999
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP419_395_RCT_M012_SV2_1-1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.002	0.0045000000000000005	0.0115	0.0225	0.071	0.1285	0.201	0.27949999999999997	0.3685	0.47150000000000003	0.5945	0.728	0.8985	1.0550000000000002	1.182	1.3175	1.4985	1.6855	1.8825	2.0534999999999997	2.2085	2.3955	2.6395	2.856	3.0255	3.2024999999999997	3.4175	3.6735	3.915	4.154	4.349	4.588	4.8885000000000005	5.1754999999999995	5.4315	5.649	5.8985	6.2025	6.541	6.848000000000001	7.1015	7.35	7.652	8.019	8.3205	8.6045	8.908999999999999	9.220500000000001	9.622499999999999	10.006499999999999	10.3185	10.594999999999999	10.9015	11.307	11.694	12.026	12.129	12.364999999999998
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP419_395_RCT_M012_SV2_1-1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0015	0.003	0.004	0.01	0.0595	0.11699999999999999	0.175	0.254	0.35050000000000003	0.439	0.5369999999999999	0.6715	0.857	1.0074999999999998	1.1219999999999999	1.252	1.4175	1.6179999999999999	1.831	1.9885000000000002	2.1345	2.318	2.5585	2.7885	2.9555	3.1239999999999997	3.327	3.5745	3.8405	4.086	4.266500000000001	4.4955	4.8015	5.0885	5.3465	5.5645	5.8085	6.1005	6.445	6.756	7.0065	7.2379999999999995	7.545999999999999	7.9275	8.244499999999999	8.517	8.783999999999999	9.093	9.5095	9.8965	10.2	10.467500000000001	10.787500000000001	11.192499999999999	11.589500000000001	11.95	12.255	12.5835
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP427_403_RCT_M032_SV2_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.003	0.004	0.0085	0.07050000000000001	0.16199999999999998	0.2485	0.34650000000000003	0.46799999999999997	0.5640000000000001	0.6965	0.8525	1.029	1.2075	1.3279999999999998	1.4535	1.6280000000000001	1.8275000000000001	2.0435	2.1915	2.341	2.5385	2.798	3.015	3.1879999999999997	3.3655	3.574	3.8499999999999996	4.121	4.337	4.52	4.7345	4.994	5.273	5.519	5.7379999999999995	5.954000000000001	6.2515	6.561	6.846	7.1240000000000006	7.369	7.656000000000001	7.9695	8.2905	8.541	8.774999999999999	9.091000000000001	9.4435	9.7835	10.0595	10.3385	10.6205	10.993	11.3515	11.653500000000001	11.760000000000002	11.986
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP427_403_RCT_M032_SV2_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.002	0.0035	0.0065	0.0655	0.15300000000000002	0.2355	0.3315	0.45199999999999996	0.5449999999999999	0.6719999999999999	0.827	1.004	1.1804999999999999	1.2995	1.4255	1.597	1.7970000000000002	2.013	2.1615	2.3165	2.5135	2.768	2.9875	3.1605	3.3345	3.535	3.8105	4.088	4.302	4.489000000000001	4.7015	4.9635	5.2425	5.489	5.7025	5.915	6.2125	6.5115	6.788	7.048	7.282500000000001	7.567	7.887499999999999	8.228	8.482	8.712499999999999	9.008	9.3615	9.711500000000001	9.974	10.256499999999999	10.559	10.9115	11.2695	11.599499999999999	11.881	12.1995
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP431_407_RCT_M042_SV2_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011935737986679717	0.0017903606980019574	0.0023871475973359433	0.008355016590675802	0.07101764102074432	0.19216538158554342	0.29123200687498507	0.4058150915471104	0.549640734286601	0.671982048650068	0.8235659210809004	1.0026019908810961	1.2311713733260126	1.472870067556277	1.6375832517724571	1.8148289608746508	2.0445919171182356	2.3298560549998806	2.5864744217134947	2.767897639111026	2.9636437420925734	3.233988207490869	3.543720608245208	3.8582273041942186	4.089780621135805	4.308204626292044	4.577952304791005	4.9330405098947265	5.270225108018429	5.535795278222053	5.764961447566304	6.035305912964598	6.392781265665656	6.765773077749397	7.099973741376429	7.361366403284714	7.67945382062973	8.045880976820797	8.490487216824615	8.890931226277722	9.207228282924733	9.493089207705712	9.873839249480795	10.28025112792724	10.635339333030961	10.964765701463321	11.306127807882362	11.717910768422811	12.15058127043995	12.55758993578573	12.943114272755484	13.308347855147883	13.690291470721634	14.136688071423457	14.580697524527942	14.961447566303026	15.091547110357833	15.37979518273615
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP431_407_RCT_M042_SV2_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005967868993339858	0.0011935737986679717	0.005967868993339859	0.06445298512807046	0.1850039387935356	0.2846673509823112	0.4010407963524385	0.5454632259912631	0.6654173927573941	0.8146141175908906	0.9936501873910863	1.2216227829366688	1.464515050965601	1.6262443006851113	1.8034900097873052	2.0308658184335537	2.313146021818529	2.566183667136139	2.7476068845336705	2.946336922011888	3.219068535007519	3.5252202143658544	3.840323697214199	4.068296292759781	4.283139576520016	4.553484041918312	4.911556181518703	5.254708648635745	5.519682031940035	5.747057840586283	6.016208732185911	6.374877658685636	6.750853405266048	7.084457281993746	7.348237091499367	7.663340574347712	8.008283402162757	8.413501706810532	8.790074240290277	9.099209854145283	9.390441861020268	9.75925616480867	10.169248764651119	10.541643789835526	10.86271514167721	11.170657181733546	11.572891551884652	12.023465660881811	12.450765080804945	12.83927335227137	13.196748704972428	13.588240910935522	14.031653577140675	14.46671122675515	14.89042992528228	15.255066720775346	15.651333221933111
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP453_428_RCT_M075_SV2_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008086166186887473	0.010512016042953716	0.019406798848529937	0.06711517935116602	0.1334217420836433	0.19164213862923313	0.27412103373548535	0.3865187437332212	0.4673804056020959	0.5579454668952357	0.6735776433677265	0.8118510851635024	0.9444642106284569	1.0697997865252127	1.170876863861306	1.312384772131837	1.4821942620564736	1.667367467736197	1.8218132419057476	1.948766051039881	2.125044473914028	2.354691593621632	2.5689749975741503	2.7379758708800983	2.8673545298702976	3.0395898696510013	3.2813662386389364	3.5441666397127793	3.7673448264708735	3.945240482582398	4.169227285959181	4.425558754083514	4.71827797004884	4.980269754503995	5.193744541837823	5.456544942911667	5.785651906717987	6.137400135847592	6.4438658343306265	6.748714299576285	7.005854384319306	7.309085616327587	7.651130446032926	7.992366659119579	8.289937574797037	8.586699873855807	8.936830869748036	9.308794514344859	9.623346379014782	9.924151761166996	10.252450108354626	10.559724423456352	10.929262218197108	11.31578096193033	11.623863893650743	11.750816702784876	12.016851570333474
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP453_428_RCT_M075_SV2_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002425849856066242	0.007277549568198725	0.055794546689523564	0.12210110942200084	0.17546980625545816	0.25714008474302164	0.37277226121551255	0.44878222337225476	0.5425817511401494	0.6541708445191965	0.7867839699841511	0.9202057120677944	1.043115438108484	1.1417666655885113	1.2711453245787108	1.4466151308341688	1.6366400362260245	1.7846168774460653	1.9099524533428212	2.0870394928356566	2.3086004463563734	2.524501083546269	2.696736423326972	2.8212633826050393	2.991072872529676	3.2296147750428568	3.490797942879322	3.71801921273086	3.8951062522236954	4.11181550603228	4.360060807969726	4.664100656596695	4.933369990620047	5.1379499951483005	5.394281463272633	5.709641944561245	6.0379402917488765	6.343597373613223	6.627421806772973	6.862729242811398	7.173238024387878	7.517708703949284	7.873500016172333	8.167027848756348	8.452469515153474	8.788854028527993	9.17294692240515	9.513374518873112	9.815797134262702	10.119836982889673	10.445709480221238	10.807161108775107	11.193679852508328	11.538150532069736	11.88989876119934	12.248115923278455
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP455_430_RCT_M077_SV2_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0015	0.0065	0.093	0.2265	0.33099999999999996	0.4685	0.6559999999999999	0.8069999999999999	1.0065	1.252	1.5265	1.8685	2.1	2.3195	2.6125	2.985	3.34	3.59	3.8285	4.1445	4.5545	4.9350000000000005	5.2455	5.539	5.93	6.3875	6.8985	7.271	7.577	7.967499999999999	8.475	9.0105	9.431000000000001	9.7695	10.152999999999999	10.678999999999998	11.274000000000001	11.783	12.189	12.565	13.049	13.617	14.1435	14.576	14.9855	15.491	16.0655	16.622	17.073	17.506	17.978	18.5625	19.121499999999997	19.561500000000002	19.7115	20.0365
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP455_430_RCT_M077_SV2_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0055	0.091	0.2145	0.3185	0.45799999999999996	0.642	0.7915	0.99	1.2395	1.517	1.8599999999999999	2.0955	2.3155	2.606	2.9795	3.3354999999999997	3.577	3.8120000000000003	4.1240000000000006	4.5365	4.916	5.2225	5.513	5.898	6.3515	6.8595	7.237	7.545999999999999	7.9355	8.4385	8.9705	9.3935	9.722000000000001	10.097	10.609	11.171	11.659500000000001	12.035499999999999	12.425	12.936	13.479	13.999500000000001	14.424	14.823	15.325	15.9235	16.488	16.9295	17.3585	17.839	18.409999999999997	18.9775	19.478	19.919	20.369500000000002
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP456_431_RCT_M078_SV2_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0085	0.024	0.10350000000000001	0.2155	0.3185	0.442	0.5735	0.69	0.8500000000000001	1.0285	1.2570000000000001	1.513	1.7	1.8675000000000002	2.0860000000000003	2.3255	2.585	2.7995	2.9865	3.2655000000000003	3.5490000000000004	3.83	4.0665	4.273	4.5365	4.849	5.1675	5.433	5.665	5.97	6.307	6.6815	6.9595	7.188	7.465	7.799	8.171	8.51	8.8095	9.0745	9.399000000000001	9.767	10.151	10.466000000000001	10.7665	11.122499999999999	11.517	11.9085	12.2155	12.555499999999999	12.892	13.33	13.735	14.079	14.192	14.4665
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP456_431_RCT_M078_SV2_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.001	0.001	0.001	0.001	0.001	0.001	0.0025	0.009	0.088	0.20600000000000002	0.306	0.4205	0.5605	0.6735	0.8140000000000001	0.994	1.2245	1.4834999999999998	1.659	1.8155000000000001	2.0420000000000003	2.294	2.549	2.7545	2.9365	3.2075	3.5065	3.791	4.0195	4.2265	4.489000000000001	4.797499999999999	5.13	5.4025	5.6305	5.9305	6.263	6.630000000000001	6.917	7.144	7.4145	7.7355	8.097999999999999	8.4445	8.7355	8.981000000000002	9.3105	9.702	10.07	10.374500000000001	10.660499999999999	11.0105	11.4055	11.8115	12.128	12.4545	12.805	13.245000000000001	13.6455	14.035	14.355	14.725000000000001
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP457_432_RCT_M080_SV2_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.061	0.162	0.2415	0.3405	0.48850000000000005	0.6114999999999999	0.765	0.9495	1.1665	1.3805	1.5590000000000002	1.722	1.9434999999999998	2.2035	2.4684999999999997	2.6734999999999998	2.8745	3.1005000000000003	3.388	3.6695	3.9299999999999997	4.127000000000001	4.396	4.694	5.04	5.322	5.543	5.8275	6.1585	6.5025	6.829000000000001	7.090999999999999	7.3865	7.742	8.1665	8.5715	8.867	9.1685	9.504	9.9305	10.3295	10.666	11.0395	11.410499999999999	11.835	12.2625	12.6235	12.958	13.299	13.7525	14.214	14.590499999999999	14.726500000000001	14.985
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP457_432_RCT_M080_SV2_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0615	0.16499999999999998	0.2425	0.33899999999999997	0.485	0.606	0.7575000000000001	0.9425	1.1600000000000001	1.374	1.551	1.7115	1.933	2.1935000000000002	2.461	2.6675	2.8695	3.0955	3.3875	3.673	3.9314999999999998	4.1315	4.396	4.691	5.0375	5.321	5.541	5.829	6.156000000000001	6.499	6.8225	7.084	7.371	7.725	8.1235	8.506499999999999	8.7905	9.0815	9.4375	9.8475	10.264	10.597	10.931000000000001	11.298	11.7455	12.1705	12.527999999999999	12.8605	13.218499999999999	13.676	14.152999999999999	14.5585	14.899999999999999	15.2505
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP458_433_RCT_M002_SV3_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.006999999999999999	0.06	0.14150000000000001	0.2215	0.32699999999999996	0.44	0.5335000000000001	0.633	0.776	0.9685	1.142	1.271	1.3915	1.5655000000000001	1.7635	1.9675	2.1045	2.2405	2.447	2.6755	2.9059999999999997	3.0835	3.2430000000000003	3.4415	3.6745	3.9410000000000003	4.16	4.309	4.499499999999999	4.7364999999999995	5.013999999999999	5.2509999999999994	5.4245	5.618	5.8919999999999995	6.1795	6.459	6.666	6.9005	7.189500000000001	7.5095	7.7865	8.015	8.2665	8.523	8.849	9.1465	9.431000000000001	9.6945	9.9625	10.321	10.651	10.93	11.035	11.2625
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP458_433_RCT_M002_SV3_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.058499999999999996	0.14100000000000001	0.2225	0.3285	0.44199999999999995	0.5325	0.6315	0.775	0.9650000000000001	1.1395	1.2690000000000001	1.3905	1.5625	1.762	1.964	2.101	2.2359999999999998	2.4405	2.6695	2.8985000000000003	3.076	3.2385	3.4379999999999997	3.6715	3.938	4.1579999999999995	4.3065	4.497	4.7395	5.0145	5.249499999999999	5.423	5.615	5.8825	6.151	6.4094999999999995	6.612	6.833	7.1255	7.457000000000001	7.7405	7.968	8.202	8.461	8.785	9.089500000000001	9.376	9.635	9.902000000000001	10.257	10.6035	10.9125	11.179	11.479
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP469_444_RCT_M040_SV3_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.001	0.001	0.0055	0.0495	0.1125	0.1955	0.2865	0.3825	0.48050000000000004	0.5860000000000001	0.734	0.8915	1.0645	1.19	1.3	1.4540000000000002	1.6440000000000001	1.8395	1.988	2.1395	2.331	2.55	2.7615	2.9565	3.1455	3.358	3.5925000000000002	3.844	4.064	4.27	4.474	4.7405	5.036	5.282500000000001	5.483499999999999	5.7145	6.0225	6.349	6.632	6.856999999999999	7.15	7.4855	7.798	8.0955	8.383	8.6805	9.0025	9.371	9.739	10.056999999999999	10.34	10.639	11.0315	11.431000000000001	11.749	11.8655	12.106
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP469_444_RCT_M040_SV3_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.003	0.0475	0.1115	0.1925	0.2855	0.38349999999999995	0.481	0.5875	0.7395	0.8965	1.0685	1.1945000000000001	1.3039999999999998	1.4555	1.6435	1.8359999999999999	1.9855	2.1365	2.324	2.54	2.7535	2.95	3.1415	3.3529999999999998	3.5925	3.849	4.067500000000001	4.2725	4.478999999999999	4.7485	5.0440000000000005	5.2875	5.482	5.7085	6.01	6.319	6.587	6.803000000000001	7.0845	7.4045000000000005	7.7345	8.057	8.315000000000001	8.594	8.9195	9.312	9.6685	9.975	10.255	10.568999999999999	10.9535	11.353000000000002	11.690000000000001	12.014	12.347
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP472_447_RCT_M044_SV3_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0695	0.16999999999999998	0.2545	0.36350000000000005	0.47550000000000003	0.5840000000000001	0.7165	0.8745	1.065	1.279	1.4175	1.569	1.7865	2.0205	2.2735	2.442	2.5965	2.835	3.1265	3.3775000000000004	3.5705	3.762	4.0015	4.2785	4.564	4.788	4.9855	5.2330000000000005	5.5465	5.8995	6.202999999999999	6.436999999999999	6.689500000000001	7.0265	7.4155	7.737	7.9959999999999996	8.283999999999999	8.623999999999999	8.992	9.304	9.5795	9.855	10.1705	10.534500000000001	10.898	11.2045	11.489	11.8025	12.23	12.65	12.975999999999999	13.0845	13.3315
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP472_447_RCT_M044_SV3_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0695	0.16949999999999998	0.253	0.36250000000000004	0.47550000000000003	0.5840000000000001	0.7175	0.872	1.061	1.2755	1.4125	1.5605	1.7765	2.0065	2.2615	2.4314999999999998	2.585	2.827	3.117	3.3659999999999997	3.561	3.7489999999999997	3.9885	4.269500000000001	4.557	4.7835	4.9795	5.2235	5.5335	5.89	6.1945	6.422	6.6695	7.0024999999999995	7.3725	7.6835	7.934	8.1965	8.5205	8.9025	9.231000000000002	9.5045	9.7805	10.100999999999999	10.4585	10.828	11.132	11.4115	11.7315	12.1465	12.5805	12.953	13.2545	13.5875
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP473_448_RCT_M047_SV3_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.028999999999999998	0.07300000000000001	0.1175	0.185	0.2565	0.32	0.38849999999999996	0.498	0.6214999999999999	0.7435	0.8305	0.915	1.0514999999999999	1.1995	1.337	1.446	1.5295	1.668	1.833	2.0004999999999997	2.1310000000000002	2.246	2.3875	2.596	2.8165	2.9785	3.0934999999999997	3.2824999999999998	3.5055	3.7415000000000003	3.94	4.091	4.275	4.496499999999999	4.7705	5.0265	5.2315000000000005	5.4345	5.672000000000001	5.954000000000001	6.217	6.4515	6.6655	6.9235	7.2185	7.499	7.7315000000000005	7.9544999999999995	8.187000000000001	8.4725	8.7895	9.036999999999999	9.118500000000001	9.305499999999999
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP473_448_RCT_M047_SV3_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.027999999999999997	0.07200000000000001	0.11599999999999999	0.1835	0.256	0.318	0.386	0.495	0.6205	0.7435	0.8275	0.9125	1.048	1.201	1.3415	1.451	1.5345	1.672	1.8365	2.0075000000000003	2.137	2.2545	2.399	2.6075	2.8265000000000002	2.989	3.1065	3.2935	3.5155000000000003	3.7555	3.9530000000000003	4.1035	4.2885	4.505	4.757	5.0005	5.209	5.4	5.634	5.916	6.1835	6.4055	6.6145	6.8805	7.1845	7.476	7.71	7.925	8.182500000000001	8.4775	8.7965	9.055	9.283000000000001	9.552
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP474_449_RCT_M048_SV3_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.012	0.1665	0.369	0.5645	0.8225	1.1059999999999999	1.341	1.601	1.9465	2.3655	2.784	3.0785	3.3845	3.774	4.250500000000001	4.6995000000000005	5.0445	5.3695	5.782	6.292999999999999	6.776	7.1445	7.481999999999999	7.928	8.4205	8.932	9.372499999999999	9.732	10.1345	10.66	11.184000000000001	11.642499999999998	12.040500000000002	12.458	12.99	13.6245	14.15	14.5775	14.972999999999999	15.4635	16.008	16.499	16.936	17.378	17.872999999999998	18.390500000000003	18.912	19.365499999999997	19.7755	20.195500000000003	20.753500000000003	21.2845	21.697499999999998	21.849	22.176499999999997
