BP177_159_RCT_PM021_2_1_R2_subset	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BP180_162_RCT_PM026_2_1_R1_subset	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BP180_162_RCT_PM026_2_1_R2_subset	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BP181_163_RCT_PM028_2_1_R1_subset	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5	1.0	1.5	3.0	5.0	10.5	17.5	27.0	44.0	73.5	101.0	135.5	182.0	253.5	360.5	457.0	572.5	744.0	954.5	1174.0	1344.5	1557.5	1849.5	2077.0	2241.5	2455.0	2674.5	2784.5	2929.5	3072.5	3111.5	3112.0	3049.0	3053.0	3061.5	2977.0	2946.0	2882.5	2780.0	2732.5	2710.0	2702.0	2676.5	2609.5	2579.5	2593.5	2475.0	2366.5	2357.0	2316.0	2176.0	1956.5	1842.5	1724.0	1529.5	1380.0	1189.5	998.5	874.0	749.0	595.5	477.5	376.0	278.0	227.0	174.0	121.0	82.0	60.5	44.5	24.5	11.5	8.0	5.5	4.5	3.5	2.5	1.5	1.0	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.5
BP181_163_RCT_PM028_2_1_R2_subset	0.0	0.0	0.5	0.5	0.0	0.0	1.0	2.0	3.0	5.5	6.0	8.5	13.5	14.0	22.5	40.0	60.0	87.0	125.0	179.5	247.0	335.0	453.0	590.5	741.5	928.5	1137.0	1375.5	1611.0	1844.0	2074.5	2281.0	2492.0	2692.5	2793.5	2924.0	3039.5	3034.5	3088.5	3187.5	3203.0	3096.5	2973.0	2931.0	2879.0	2777.0	2714.5	2682.0	2660.0	2640.0	2591.5	2622.5	2636.5	2542.0	2415.5	2362.0	2254.0	2084.5	1962.5	1808.5	1650.5	1482.0	1323.5	1159.5	1017.5	880.5	729.5	578.0	451.0	358.0	288.5	225.0	162.5	102.0	70.0	54.5	42.0	29.5	23.0	13.5	5.0	5.5	4.0	2.5	2.0	1.5	1.0	1.0	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	1.0	1.5	1.0	1.5	28.0
BP186_167_RCT_PM034_2_1_R1_subset	0.0	0.0	0.0	0.5	1.0	1.0	0.5	0.0	0.5	1.5	1.0	1.5	4.0	7.0	11.0	19.0	25.5	31.0	41.0	54.0	91.5	143.5	178.5	226.5	285.5	351.0	451.0	519.0	567.0	681.5	764.5	809.5	889.0	935.5	962.0	1008.0	1033.0	1095.5	1114.5	1061.5	1066.5	1070.0	1019.0	976.5	949.0	913.5	846.0	778.0	758.0	707.0	630.5	573.0	505.0	446.0	411.0	357.5	325.0	317.0	267.0	217.0	199.0	166.5	134.0	117.5	90.5	68.0	64.0	55.5	43.5	37.5	31.5	27.5	21.5	10.0	5.5	5.0	5.5	5.5	5.0	6.0	3.5	2.0	2.0	0.5	1.5	1.5	1.0	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BP186_167_RCT_PM034_2_1_R2_subset	0.0	0.0	0.0	0.0	1.0	1.0	0.5	2.0	3.0	4.0	3.0	1.5	2.0	4.5	16.5	23.0	22.5	34.5	51.5	70.0	100.5	129.5	167.5	210.0	271.0	345.5	432.0	521.5	595.0	666.0	718.0	780.0	881.0	980.0	1018.0	1051.0	1077.0	1088.5	1120.5	1111.5	1056.5	1045.5	1034.0	947.0	875.0	872.0	848.0	800.5	730.0	653.5	610.0	559.5	505.5	460.5	426.5	384.0	336.0	294.5	262.0	226.0	181.0	157.5	142.0	109.5	94.0	85.0	62.5	49.0	40.5	36.0	31.5	18.5	14.5	14.0	9.0	7.0	7.0	5.0	4.5	3.0	2.0	1.5	0.5	2.0	2.5	0.5	0.0	0.0	0.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	5.0
BP202_182_RCT_M010_V1_1_R1_subset	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	4.5	8.0	12.5	19.0	32.5	50.0	66.5	90.5	126.0	185.5	271.5	339.5	451.0	575.0	708.5	881.5	1028.5	1221.0	1424.5	1584.5	1739.0	1889.5	1984.5	2117.5	2233.0	2223.5	2271.0	2303.5	2298.0	2331.5	2321.0	2265.5	2226.5	2196.0	2133.5	2107.5	2040.0	1939.5	1849.0	1738.5	1651.0	1607.5	1544.0	1392.0	1235.5	1143.0	1085.0	978.0	891.5	846.5	768.5	698.5	628.5	557.0	513.5	507.5	475.0	415.0	363.0	319.5	283.0	232.0	198.0	168.0	130.0	102.0	73.0	44.0	34.0	24.0	14.5	12.0	6.5	3.5	3.0	1.0	0.0	0.0	0.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BP202_182_RCT_M010_V1_1_R2_subset	0.0	0.0	1.0	2.5	2.5	2.0	1.0	4.0	5.5	6.0	7.0	11.0	21.0	26.5	31.0	38.0	56.0	90.5	143.0	198.0	249.5	340.5	445.5	566.0	711.0	856.0	1028.0	1236.5	1401.5	1593.0	1750.5	1899.5	2048.0	2110.5	2200.5	2296.5	2350.5	2328.5	2332.0	2354.5	2302.5	2243.5	2224.0	2208.0	2130.5	2046.0	2020.5	1980.0	1890.5	1794.5	1677.0	1533.0	1416.0	1337.0	1255.0	1171.5	1073.5	953.5	851.0	774.0	747.5	690.0	618.0	567.0	516.0	484.0	432.5	387.5	362.0	331.0	291.0	236.5	170.5	142.0	134.0	93.0	61.0	45.5	33.0	23.5	13.5	8.5	6.5	3.5	2.5	1.0	1.0	0.5	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	2.0	4.5	19.5
BP204_184_RCT_M013_V1_1_R1_subset	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.5	2.5	3.5	3.5	7.0	13.0	25.0	40.0	63.0	85.0	110.5	148.0	209.0	289.5	384.5	495.5	666.0	841.0	991.5	1220.5	1460.0	1689.5	1890.5	2113.0	2374.5	2512.0	2676.5	2944.5	3046.5	3080.0	3206.0	3303.0	3293.5	3305.0	3353.0	3336.5	3358.0	3410.5	3408.0	3382.0	3345.0	3305.5	3274.5	3114.0	2892.0	2758.5	2554.5	2248.5	2009.0	1816.0	1614.0	1408.0	1216.5	1041.5	886.5	762.0	623.0	513.5	452.5	374.0	295.0	238.0	175.0	134.5	107.0	77.0	54.0	35.0	27.5	18.0	11.0	7.5	3.5	4.5	3.5	1.0	1.0	1.0	0.5	0.0	0.0	0.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BP204_184_RCT_M013_V1_1_R2_subset	0.0	0.0	0.0	1.0	1.5	1.5	2.5	3.0	3.5	5.5	7.0	11.0	22.0	30.0	41.0	53.5	74.5	124.0	172.0	223.5	276.0	363.0	493.0	638.5	806.5	1038.0	1239.5	1418.0	1660.5	1874.0	2111.5	2306.0	2577.0	2793.0	2900.0	2989.5	3054.0	3164.0	3237.5	3260.0	3302.5	3374.5	3420.5	3435.0	3426.5	3411.0	3351.5	3359.5	3333.0	3174.0	3069.0	2951.0	2680.5	2501.5	2299.0	2021.0	1796.5	1558.0	1346.0	1225.5	1092.5	903.0	746.5	611.5	517.0	440.0	356.0	296.0	254.0	190.5	144.5	105.0	73.0	60.5	39.0	25.0	21.5	17.0	11.0	4.5	2.5	3.0	2.5	1.0	1.0	0.5	0.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	2.0	1.5	1.0	4.0	30.5
BP207_187_RCT_M026_V1_1_R1_subset	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	1.0	2.5	3.0	2.5	7.0	12.5	22.5	32.5	43.5	61.5	85.0	123.0	184.0	252.5	288.0	353.0	467.0	591.5	720.0	910.0	1118.0	1243.5	1448.0	1684.0	1942.5	2231.0	2466.5	2711.5	2940.0	3154.5	3356.5	3519.0	3610.0	3714.0	3792.0	3753.5	3776.0	3750.5	3756.5	3716.5	3542.5	3522.5	3416.5	3276.0	3166.5	2975.5	2764.0	2474.5	2249.5	2019.0	1711.0	1447.5	1221.5	999.5	796.5	638.5	484.5	371.5	300.5	230.0	169.0	126.0	83.5	57.0	51.5	40.0	24.0	15.5	6.0	4.0	3.5	1.0	0.5	1.0	0.5	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0
BP207_187_RCT_M026_V1_1_R2_subset	0.0	0.0	0.0	0.5	0.5	0.0	0.5	1.5	1.5	3.5	4.0	6.5	11.0	14.5	22.5	35.5	48.5	67.5	97.5	133.5	166.0	214.5	283.5	362.5	457.0	574.5	711.5	880.0	1076.0	1234.5	1450.0	1671.0	1870.5	2170.0	2458.0	2699.0	2935.0	3175.5	3415.5	3568.0	3648.5	3747.5	3793.5	3731.0	3747.5	3743.0	3661.0	3633.0	3563.0	3493.0	3478.0	3353.5	3163.5	2990.5	2742.5	2495.0	2284.0	2027.0	1707.0	1436.5	1257.0	1045.5	814.0	630.5	500.5	388.0	275.0	205.0	159.5	119.5	85.5	64.5	44.0	29.5	19.0	11.5	8.5	8.0	6.0	3.0	2.5	1.5	0.5	1.5	1.5	1.0	1.5	1.5	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.5	0.5	0.5	1.0	25.5
BP213_193_RCT_M040_V1_1_R1_subset	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.5	2.5	6.5	11.0	15.5	23.5	38.0	53.5	72.5	118.0	177.0	243.5	343.5	461.5	605.5	781.5	967.5	1158.5	1395.0	1646.0	1841.5	2091.5	2377.0	2620.0	2821.5	3001.0	3119.5	3220.5	3352.0	3378.0	3384.5	3429.0	3435.0	3409.0	3336.5	3171.0	3059.0	3015.5	2893.0	2730.5	2562.0	2421.0	2292.5	2129.5	1992.0	1912.5	1817.0	1733.0	1631.5	1518.5	1492.0	1452.0	1355.0	1263.5	1177.0	1046.0	893.0	798.0	704.5	584.0	476.5	379.5	288.5	215.5	154.5	105.5	71.5	43.5	29.0	19.0	17.0	12.5	6.5	5.5	6.5	3.5	0.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BP213_193_RCT_M040_V1_1_R2_subset	0.0	0.0	0.5	0.5	1.0	3.0	3.0	2.0	1.5	5.0	7.0	10.0	21.0	27.5	39.5	57.0	88.5	131.0	166.0	233.0	337.5	465.5	605.0	762.5	909.0	1102.5	1367.0	1631.5	1867.0	2089.5	2380.0	2675.0	2845.5	2973.0	3111.5	3211.0	3307.0	3374.5	3359.0	3316.0	3290.5	3295.5	3266.0	3174.0	3100.0	2943.5	2815.0	2711.0	2585.5	2454.0	2338.5	2243.5	2086.5	1928.5	1812.0	1727.0	1630.0	1552.0	1480.5	1432.0	1343.0	1235.0	1159.0	1045.0	913.0	792.0	681.0	581.0	463.5	359.5	278.5	207.5	162.5	121.0	90.5	64.0	38.5	23.0	15.0	12.5	9.0	5.5	4.5	3.5	1.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.5	1.5	1.5	17.0
BP220_200_RCT_M048_T1_1_R1_subset	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.5	1.5	1.5	4.0	7.5	15.5	23.5	27.5	49.0	76.5	96.0	144.0	222.5	288.5	371.5	505.5	652.5	828.5	1017.5	1179.0	1372.0	1547.0	1673.5	1863.5	2034.5	2152.0	2224.5	2195.5	2197.0	2214.0	2183.5	2078.5	1914.0	1797.0	1671.5	1528.5	1360.0	1196.5	1098.5	1010.5	915.5	833.0	751.0	671.0	619.5	569.0	522.0	481.0	444.5	410.0	377.0	340.5	281.5	243.5	213.5	173.0	145.5	118.0	87.0	72.0	63.5	51.5	39.0	25.5	20.0	18.5	15.5	13.5	7.5	4.0	7.0	6.0	4.0	2.5	1.0	0.5	0.5	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0
BP220_200_RCT_M048_T1_1_R2_subset	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.5	1.5	2.5	4.0	4.5	5.0	11.5	20.0	30.5	44.5	64.5	102.0	151.0	205.0	302.5	410.5	494.5	621.0	793.5	983.0	1187.0	1390.5	1578.5	1730.5	1860.5	1948.5	2064.5	2137.0	2170.5	2210.5	2212.5	2176.5	2092.0	1980.0	1788.5	1621.5	1458.0	1296.0	1208.5	1122.5	1012.5	928.0	845.0	766.5	712.5	650.5	577.5	522.5	501.5	475.0	416.5	366.0	312.5	269.5	243.5	203.0	173.0	147.0	116.0	93.5	80.0	63.0	47.0	36.5	28.5	18.5	17.0	16.0	10.5	9.0	6.5	4.0	5.0	3.0	1.5	2.5	3.5	3.5	2.5	1.0	1.0	1.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	1.0	2.0	2.5	17.5
BP221_201_RCT_M049_T1_1_R1_subset	0.0	0.0	1.0	1.0	0.5	1.0	1.0	2.5	3.0	4.5	7.5	11.5	18.5	29.5	42.5	62.0	91.0	118.0	166.5	226.5	291.5	379.0	507.0	622.0	748.0	933.0	1112.5	1271.0	1464.5	1658.0	1788.5	1937.0	2038.0	2124.0	2222.5	2315.5	2371.0	2417.0	2514.5	2542.5	2540.0	2467.5	2398.5	2380.5	2331.0	2245.0	2222.0	2275.0	2181.0	2082.0	2048.0	1940.0	1784.5	1640.0	1557.0	1412.0	1240.0	1086.5	945.0	807.0	639.0	512.5	426.5	355.5	276.0	208.0	155.5	131.0	103.5	79.5	67.0	46.5	33.0	26.0	19.5	10.0	6.5	5.5	4.0	4.5	3.5	2.0	4.0	3.0	1.0	1.0	1.0	1.0	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BP221_201_RCT_M049_T1_1_R2_subset	0.0	0.5	1.0	2.0	3.0	2.5	4.0	5.5	8.5	8.5	9.0	16.5	22.0	33.5	45.0	61.5	100.5	134.5	163.0	214.0	294.5	408.5	510.5	604.0	720.5	889.0	1064.5	1253.5	1450.0	1657.5	1794.0	1885.5	2056.5	2150.5	2230.5	2308.0	2415.0	2528.0	2553.5	2545.0	2518.5	2485.5	2405.0	2314.0	2259.5	2226.5	2245.0	2235.0	2168.5	2079.5	2003.5	1959.0	1820.0	1689.5	1551.0	1341.5	1193.5	1063.5	897.0	771.5	642.0	498.5	414.5	349.5	276.5	211.0	174.0	135.5	93.5	71.0	61.0	46.0	25.0	23.0	23.0	12.5	10.5	10.0	6.5	5.0	3.5	2.0	1.5	1.5	1.0	1.0	1.5	0.5	1.5	2.0	0.5	1.0	1.0	0.0	0.0	0.0	0.0	0.5	2.0	4.0	21.0
BP230_210_RCT_M060_T1_1_R1_subset	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.5	2.0	4.0	5.0	8.0	13.5	16.5	25.5	41.5	63.5	87.0	139.5	200.5	272.5	367.5	454.0	545.5	686.5	867.0	1002.0	1184.0	1389.5	1564.5	1739.5	1898.0	2092.0	2256.0	2375.0	2534.0	2688.0	2853.0	2976.5	3028.5	3140.0	3243.0	3277.5	3395.5	3505.5	3486.0	3465.0	3486.5	3431.0	3324.5	3136.0	2916.0	2750.5	2548.0	2372.0	2183.5	2013.0	1819.0	1627.0	1519.5	1416.5	1324.0	1219.5	1061.5	946.0	839.5	695.0	593.0	514.5	431.5	337.5	263.5	210.0	153.5	113.5	90.5	66.0	43.0	29.5	20.0	16.5	12.5	9.0	8.5	5.5	3.5	3.0	1.5	0.0	1.0	2.0	1.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
BP230_210_RCT_M060_T1_1_R2_subset	0.0	0.0	0.0	0.0	0.5	0.5	1.5	2.5	5.5	6.5	6.0	14.0	18.5	20.5	27.0	46.0	70.5	101.5	144.0	180.5	244.5	330.0	418.0	533.5	690.0	855.5	1034.5	1186.0	1362.5	1560.5	1740.0	1921.0	2054.5	2180.5	2363.5	2557.5	2653.5	2732.0	2833.5	2979.0	3104.5	3147.0	3221.5	3296.0	3302.0	3363.5	3396.0	3356.0	3312.0	3273.0	3237.5	3074.0	2877.5	2620.0	2405.0	2277.0	2103.5	1924.0	1763.0	1575.5	1433.0	1335.5	1195.5	1073.5	947.5	807.5	693.0	619.5	538.0	435.5	343.5	262.0	199.0	159.5	107.0	74.0	59.0	43.0	33.0	25.5	16.0	10.5	9.0	8.0	6.0	3.5	2.0	1.0	0.0	0.0	0.5	1.0	0.5	0.5	0.5	0.0	0.0	0.5	1.5	2.0	25.0
BP239_218_RCT_M073_T1_1_R1_subset	1.0	0.5	0.0	0.0	0.5	0.5	3.0	4.0	2.5	1.5	1.5	6.5	12.0	24.0	37.0	38.5	57.0	90.0	115.5	183.5	242.5	310.0	419.5	537.5	678.5	854.0	1034.0	1193.5	1381.5	1615.5	1817.5	1946.5	2130.5	2341.0	2511.5	2661.5	2839.5	3023.0	3187.0	3293.5	3365.0	3534.0	3576.0	3501.5	3450.5	3313.0	3212.5	3193.5	3082.0	2926.5	2790.5	2637.0	2505.5	2364.0	2191.0	2102.5	1993.5	1872.0	1793.5	1641.0	1484.5	1340.5	1181.5	1072.0	950.0	797.0	688.0	575.5	458.5	375.0	307.5	223.0	167.5	122.0	81.0	54.0	33.5	24.0	18.0	17.0	10.5	4.0	3.5	3.0	2.5	1.5	1.0	0.5	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0
BP239_218_RCT_M073_T1_1_R2_subset	1.0	0.5	0.0	0.0	0.5	0.5	0.5	2.5	2.5	2.5	5.5	10.5	20.5	25.0	31.5	49.0	58.5	90.0	126.5	168.5	236.5	337.5	438.0	533.0	675.5	805.0	974.5	1205.0	1410.0	1589.5	1778.0	1954.5	2138.5	2334.5	2553.5	2748.5	2929.5	3075.5	3155.0	3256.0	3369.5	3490.0	3462.5	3388.5	3376.0	3277.0	3170.0	3118.5	3057.5	2955.5	2769.5	2613.0	2522.0	2367.5	2245.0	2170.0	2071.5	1915.0	1767.0	1649.0	1511.0	1385.0	1204.5	1031.0	906.5	779.0	668.5	570.0	475.0	363.0	260.0	205.5	155.5	115.5	86.0	50.5	26.0	18.0	21.5	17.0	9.0	7.0	6.5	4.0	3.5	2.5	1.5	1.5	0.5	1.5	2.0	0.5	0.0	0.0	0.5	0.5	1.0	1.0	0.5	1.5	29.5
BP243_222_RCT_M077_T1_1_R1_subset	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	1.0	2.5	3.0	5.5	16.5	23.0	25.0	37.0	56.5	86.0	124.0	162.0	219.0	302.5	399.5	539.0	692.0	828.5	1006.0	1219.5	1401.5	1574.5	1780.0	1930.5	2044.5	2177.0	2295.5	2428.0	2519.0	2498.5	2526.0	2638.5	2641.5	2599.0	2633.5	2673.5	2674.0	2681.0	2660.5	2612.5	2651.5	2698.0	2714.5	2685.0	2583.5	2591.0	2563.5	2373.0	2253.5	2147.0	1979.0	1843.5	1737.5	1581.0	1380.0	1236.0	1037.5	880.5	759.0	618.0	501.0	377.0	296.5	225.5	176.5	124.0	73.0	47.5	35.0	20.5	11.5	8.0	7.5	7.5	2.5	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0
BP243_222_RCT_M077_T1_1_R2_subset	1.0	0.5	0.5	1.0	0.5	1.5	3.5	2.5	3.0	7.5	8.0	8.5	14.5	23.5	30.5	42.0	64.5	88.0	128.0	182.0	240.0	323.5	408.5	499.5	665.0	845.0	990.0	1191.0	1373.5	1553.0	1730.5	1873.5	2093.0	2190.5	2279.5	2403.5	2446.5	2547.5	2608.0	2634.5	2638.0	2568.0	2543.5	2637.5	2641.0	2593.5	2625.0	2647.5	2632.5	2652.5	2690.5	2690.0	2696.0	2614.5	2525.5	2436.0	2327.0	2181.0	2012.0	1861.5	1675.5	1494.0	1356.0	1220.5	1039.0	847.0	700.5	618.5	490.5	380.5	315.5	232.0	166.0	116.5	80.0	49.5	32.5	24.0	13.0	9.5	7.5	5.0	4.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.5	0.5	0.5	0.5	1.0	0.5	1.0	23.0
BP247_226_RCT_M006_V2_1_R1_subset	0.0	0.5	1.0	1.0	1.0	1.0	1.0	2.0	3.0	6.5	9.0	16.5	23.0	27.5	42.5	71.0	104.0	139.5	186.0	268.0	389.0	513.5	672.5	855.5	1068.0	1320.0	1606.0	1902.0	2177.5	2480.0	2741.0	3009.0	3325.5	3552.5	3761.0	3862.0	3865.0	3987.0	4023.0	3996.5	3925.5	3670.0	3423.5	3185.5	2965.5	2805.5	2551.0	2328.5	2143.0	1955.0	1875.5	1720.0	1562.0	1500.0	1467.5	1422.5	1350.0	1285.5	1190.5	1092.0	996.5	900.0	851.0	807.5	684.0	548.5	473.5	414.0	326.0	250.5	193.5	149.5	119.0	85.5	66.5	50.5	31.5	18.5	16.0	13.0	5.0	6.5	6.0	3.5	4.0	2.0	0.0	0.5	1.5	1.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
BP247_226_RCT_M006_V2_1_R2_subset	1.0	1.0	1.0	0.5	1.0	1.5	2.5	7.0	6.0	6.0	10.5	16.5	20.0	32.0	48.5	68.0	101.0	147.0	205.5	273.0	370.0	499.0	654.0	837.5	1072.0	1335.0	1620.0	1893.0	2168.0	2464.5	2766.0	3030.5	3301.5	3565.5	3692.5	3778.5	3922.0	4003.0	3924.0	3885.0	3782.0	3543.5	3319.0	3051.5	2862.0	2739.0	2533.0	2321.5	2181.5	2060.0	1896.0	1793.5	1658.5	1541.0	1511.0	1424.5	1351.5	1284.0	1209.5	1139.5	1053.0	935.5	836.5	756.0	657.5	577.0	487.5	383.5	312.5	254.0	188.0	152.5	125.0	84.5	56.5	37.0	29.0	21.5	14.0	9.5	6.5	5.5	4.5	4.5	3.5	2.0	2.0	1.5	0.5	0.5	1.0	2.0	1.5	1.5	2.0	1.0	1.0	1.5	0.5	3.0	27.0
BP250_229_RCT_M013_T2_1_R1_subset	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	1.5	2.0	3.0	7.5	10.5	15.5	24.0	35.0	46.5	69.0	104.5	143.5	188.5	251.0	341.5	470.5	609.0	760.5	905.0	1100.0	1359.5	1553.5	1753.0	1949.0	2137.5	2376.0	2542.0	2674.5	2833.0	2950.5	3081.0	3283.5	3440.0	3544.5	3634.5	3610.5	3592.0	3575.5	3506.0	3470.0	3388.5	3307.0	3185.5	3006.5	2805.0	2594.0	2346.5	2130.5	1998.0	1810.5	1651.5	1472.5	1280.5	1141.0	1016.0	894.0	782.5	691.5	559.0	422.0	366.5	305.0	240.5	186.5	132.0	106.5	72.5	51.5	38.0	26.0	19.5	18.5	13.5	4.5	3.5	2.5	1.5	1.0	2.5	2.5	2.0	1.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BP250_229_RCT_M013_T2_1_R2_subset	0.0	0.0	0.0	0.0	1.0	1.0	0.5	2.0	3.5	3.0	2.5	4.5	10.0	19.5	25.5	36.5	54.0	75.0	102.5	139.5	197.5	276.0	353.0	452.0	578.0	708.5	882.0	1111.0	1333.5	1545.5	1766.5	1963.5	2120.5	2280.0	2519.0	2750.0	2865.5	3044.0	3243.5	3297.5	3367.0	3448.5	3589.5	3619.5	3569.0	3565.0	3541.5	3540.0	3433.5	3323.5	3162.5	2947.0	2788.0	2613.0	2392.0	2161.0	1952.0	1757.0	1606.0	1461.0	1292.5	1135.0	1017.0	895.0	760.5	660.0	553.5	449.0	373.5	306.0	236.0	179.5	132.0	103.0	77.5	52.5	34.0	23.5	18.5	13.0	10.5	8.0	4.5	2.5	3.0	1.5	0.5	0.5	2.0	1.5	0.5	1.0	0.5	0.5	0.5	0.5	0.5	0.0	0.0	1.0	23.0
BP276_254_RCT_M062_T2_1_R1_subset	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	3.5	4.0	4.0	7.0	17.0	28.5	34.5	56.5	90.5	106.5	147.5	210.5	280.0	393.5	494.5	628.5	823.5	989.5	1186.5	1420.0	1638.5	1855.5	2081.0	2272.0	2399.0	2590.0	2768.0	2889.5	3017.5	3144.0	3215.0	3274.5	3311.5	3321.0	3373.5	3429.5	3471.0	3485.5	3510.5	3464.5	3336.5	3258.5	3132.0	2932.5	2727.5	2470.5	2278.0	2142.0	1914.0	1702.5	1529.5	1295.5	1108.0	945.0	793.0	693.0	605.5	513.0	419.5	312.5	227.0	170.0	125.0	95.5	70.5	54.5	43.5	31.0	20.0	18.5	14.0	8.5	7.0	3.5	2.0	2.5	1.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0
